time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-07-26T23:50:39,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228:expand:2,4269,0,4269,988,988,5257,10.3792,0.04,0.04,0.1,USD,0.00026956
2026-07-26T23:50:40,V11.generate_summary.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006,3584,0,3584,544,544,4128,10.6513,0.04,0.04,0.1,USD,0.00019776
2026-07-26T23:50:43,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163:expand:1,3423,0,3423,572,572,3995,6.0941,0.04,0.04,0.1,USD,0.00019412
2026-07-26T23:50:47,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006:expand:1,3232,0,3232,580,580,3812,6.7598,0.04,0.04,0.1,USD,0.00018728
2026-07-26T23:50:48,V11.generate_summary.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057,4261,0,4261,648,648,4909,8.204,0.04,0.04,0.1,USD,0.00023524
2026-07-26T23:50:48,V11.generate_summary.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035,4455,0,4455,788,788,5243,15.1044,0.04,0.04,0.1,USD,0.000257
2026-07-26T23:50:53,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006:expand:2,3268,0,3268,660,660,3928,6.4424,0.04,0.04,0.1,USD,0.00019672
2026-07-26T23:50:53,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163:expand:2,3455,0,3455,572,572,4027,10.6903,0.04,0.04,0.1,USD,0.0001954
2026-07-26T23:50:56,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035:expand:1,4289,0,4289,810,810,5099,7.5043,0.04,0.04,0.1,USD,0.00025256
2026-07-26T23:50:56,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057:expand:1,3958,0,3958,929,929,4887,8.443,0.04,0.04,0.1,USD,0.00025122
2026-07-26T23:51:03,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035:expand:2,4311,0,4311,810,810,5121,7.3914,0.04,0.04,0.1,USD,0.00025344
2026-07-26T23:51:05,V11.generate_summary.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189,3653,0,3653,565,565,4218,11.6213,0.04,0.04,0.1,USD,0.00020262
2026-07-26T23:51:12,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189:expand:1,3310,0,3310,666,666,3976,6.7051,0.04,0.04,0.1,USD,0.000199
2026-07-26T23:51:15,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057:expand:2,4239,0,4239,1026,1026,5265,19.2689,0.04,0.04,0.1,USD,0.00027216
2026-07-26T23:51:25,V11.generate_summary.qwen25_7b_instruct_openrouter.expand_length.factuality_chase,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189:expand:2,3418,0,3418,751,751,4169,13.6238,0.04,0.04,0.1,USD,0.00021182
2026-07-26T23:51:29,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0002_core_q,722,0,722,249,249,971,3.7747,0.04,0.04,0.1,USD,5.378e-05
2026-07-26T23:51:29,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0002_risk_01_q,691,0,691,251,251,942,3.8006,0.04,0.04,0.1,USD,5.274e-05
2026-07-26T23:51:30,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0003_core_q,747,0,747,338,338,1085,4.6251,0.04,0.04,0.1,USD,6.368e-05
2026-07-26T23:51:32,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0001_core_q,691,0,691,294,294,985,6.189,0.04,0.04,0.1,USD,5.704e-05
2026-07-26T23:51:33,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0003_risk_02_q,772,0,772,245,245,1017,3.5613,0.04,0.04,0.1,USD,5.538e-05
2026-07-26T23:51:34,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0004_core_q,707,0,707,293,293,1000,3.6962,0.04,0.04,0.1,USD,5.758e-05
2026-07-26T23:51:35,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0004_risk_01_q,726,0,726,311,311,1037,3.5984,0.04,0.04,0.1,USD,6.014e-05
2026-07-26T23:51:36,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0003_risk_01_q,684,0,684,377,377,1061,6.772,0.04,0.04,0.1,USD,6.506e-05
2026-07-26T23:51:38,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0004_risk_02_q,691,0,691,260,260,951,4.7413,0.04,0.04,0.1,USD,5.364e-05
2026-07-26T23:51:39,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0006_row_0005_core_q,709,0,709,246,246,955,4.7544,0.04,0.04,0.1,USD,5.296e-05
2026-07-26T23:51:40,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0001_core_q,751,0,751,280,280,1031,4.9348,0.04,0.04,0.1,USD,5.804e-05
2026-07-26T23:51:41,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0002_core_q,758,0,758,256,256,1014,5.1787,0.04,0.04,0.1,USD,5.592e-05
2026-07-26T23:51:42,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0002_risk_01_q,761,0,761,248,248,1009,4.0938,0.04,0.04,0.1,USD,5.524e-05
2026-07-26T23:51:45,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0003_risk_01_q,748,0,748,201,201,949,4.2493,0.04,0.04,0.1,USD,5.002e-05
2026-07-26T23:51:45,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0003_core_q,815,0,815,314,314,1129,6.388,0.04,0.04,0.1,USD,6.4e-05
2026-07-26T23:51:47,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0005_core_q,763,0,763,270,270,1033,5.0522,0.04,0.04,0.1,USD,5.752e-05
2026-07-26T23:51:47,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0004_core_q,812,0,812,321,321,1133,5.9537,0.04,0.04,0.1,USD,6.458e-05
2026-07-26T23:51:47,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0006_risk_01_q,751,0,751,173,173,924,2.4633,0.04,0.04,0.1,USD,4.734e-05
2026-07-26T23:51:48,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0006_core_q,780,0,780,252,252,1032,3.4006,0.04,0.04,0.1,USD,5.64e-05
2026-07-26T23:51:51,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0001_core_q,885,0,885,222,222,1107,4.2655,0.04,0.04,0.1,USD,5.76e-05
2026-07-26T23:51:52,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0002_core_q,900,0,900,297,297,1197,3.9927,0.04,0.04,0.1,USD,6.57e-05
2026-07-26T23:51:52,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0001_risk_01_q,884,0,884,268,268,1152,4.7568,0.04,0.04,0.1,USD,6.216e-05
2026-07-26T23:51:52,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0035_row_0007_core_q,772,0,772,306,306,1078,5.4808,0.04,0.04,0.1,USD,6.148e-05
2026-07-26T23:51:56,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0002_risk_01_q,925,0,925,251,251,1176,4.8361,0.04,0.04,0.1,USD,6.21e-05
2026-07-26T23:51:57,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0004_core_q,1014,0,1014,236,236,1250,4.6941,0.04,0.04,0.1,USD,6.416e-05
2026-07-26T23:51:57,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0004_risk_01_q,972,0,972,246,246,1218,4.6989,0.04,0.04,0.1,USD,6.348e-05
2026-07-26T23:51:57,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0003_core_q,942,0,942,300,300,1242,5.3967,0.04,0.04,0.1,USD,6.768e-05
2026-07-26T23:52:00,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0005_risk_01_q,1006,0,1006,278,278,1284,3.1764,0.04,0.04,0.1,USD,6.804e-05
2026-07-26T23:52:02,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0005_core_q,975,0,975,291,291,1266,5.5655,0.04,0.04,0.1,USD,6.81e-05
2026-07-26T23:52:03,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163_row_0001_core_q,765,0,765,292,292,1057,5.6646,0.04,0.04,0.1,USD,5.98e-05
2026-07-26T23:52:03,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0057_row_0006_core_q,941,0,941,318,318,1259,6.0462,0.04,0.04,0.1,USD,6.944e-05
2026-07-26T23:52:05,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163_row_0002_core_q,711,0,711,292,292,1003,5.2173,0.04,0.04,0.1,USD,5.764e-05
2026-07-26T23:52:05,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163_row_0003_risk_01_q,661,0,661,194,194,855,2.4298,0.04,0.04,0.1,USD,4.584e-05
2026-07-26T23:52:07,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163_row_0004_core_q,703,0,703,403,403,1106,4.2701,0.04,0.04,0.1,USD,6.842e-05
2026-07-26T23:52:08,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163_row_0005_core_q,718,0,718,183,183,901,2.1859,0.04,0.04,0.1,USD,4.702e-05
2026-07-26T23:52:08,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163_row_0004_risk_01_q,748,0,748,197,197,945,2.3254,0.04,0.04,0.1,USD,4.962e-05
2026-07-26T23:52:08,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163_row_0003_core_q,772,0,772,395,395,1167,6.5308,0.04,0.04,0.1,USD,7.038e-05
2026-07-26T23:52:11,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0001_core_q,655,0,655,185,185,840,3.8148,0.04,0.04,0.1,USD,4.47e-05
2026-07-26T23:52:12,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0163_row_0005_risk_01_q,655,0,655,245,245,900,4.5955,0.04,0.04,0.1,USD,5.07e-05
2026-07-26T23:52:13,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0002_core_q,751,0,751,251,251,1002,4.9172,0.04,0.04,0.1,USD,5.514e-05
2026-07-26T23:52:13,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0002_risk_01_q,651,0,651,285,285,936,4.7899,0.04,0.04,0.1,USD,5.454e-05
2026-07-26T23:52:14,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0002_risk_02_q,632,0,632,191,191,823,2.577,0.04,0.04,0.1,USD,4.438e-05
2026-07-26T23:52:15,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0004_core_q,695,0,695,186,186,881,2.3061,0.04,0.04,0.1,USD,4.64e-05
2026-07-26T23:52:15,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0003_core_q,718,0,718,317,317,1035,3.4759,0.04,0.04,0.1,USD,6.042e-05
2026-07-26T23:52:16,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0005_core_q,758,0,758,212,212,970,2.3282,0.04,0.04,0.1,USD,5.152e-05
2026-07-26T23:52:17,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0005_risk_01_q,643,0,643,246,246,889,2.6026,0.04,0.04,0.1,USD,5.032e-05
2026-07-26T23:52:18,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0004_risk_01_q,663,0,663,236,236,899,4.3758,0.04,0.04,0.1,USD,5.012e-05
2026-07-26T23:52:20,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_elife_0189_row_0006_core_q,695,0,695,247,247,942,4.6694,0.04,0.04,0.1,USD,5.25e-05
2026-07-26T23:52:21,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0002_core_q,782,0,782,294,294,1076,3.0958,0.04,0.04,0.1,USD,6.068e-05
2026-07-26T23:52:23,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0001_core_q,774,0,774,327,327,1101,6.83,0.04,0.04,0.1,USD,6.366e-05
2026-07-26T23:52:23,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0003_risk_01_q,750,0,750,322,322,1072,3.3538,0.04,0.04,0.1,USD,6.22e-05
2026-07-26T23:52:24,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0003_core_q,765,0,765,356,356,1121,6.8173,0.04,0.04,0.1,USD,6.62e-05
2026-07-26T23:52:26,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0004_risk_01_q,742,0,742,294,294,1036,3.2031,0.04,0.04,0.1,USD,5.908e-05
2026-07-26T23:52:27,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0004_core_q,786,0,786,302,302,1088,5.9917,0.04,0.04,0.1,USD,6.164e-05
2026-07-26T23:52:27,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0006_core_q,742,0,742,260,260,1002,2.8136,0.04,0.04,0.1,USD,5.568e-05
2026-07-26T23:52:29,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0005_core_q,768,0,768,266,266,1034,5.1526,0.04,0.04,0.1,USD,5.732e-05
2026-07-26T23:52:31,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0007_core_q,726,0,726,230,230,956,4.6906,0.04,0.04,0.1,USD,5.204e-05
2026-07-26T23:52:31,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0051_row_0008_core_q,753,0,753,223,223,976,4.5737,0.04,0.04,0.1,USD,5.242e-05
2026-07-26T23:52:33,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0001_core_q,881,0,881,305,305,1186,5.5498,0.04,0.04,0.1,USD,6.574e-05
2026-07-26T23:52:34,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0003_core_q,899,0,899,255,255,1154,2.5819,0.04,0.04,0.1,USD,6.146e-05
2026-07-26T23:52:34,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0001_risk_01_q,790,0,790,303,303,1093,5.7091,0.04,0.04,0.1,USD,6.19e-05
2026-07-26T23:52:37,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0002_core_q,815,0,815,262,262,1077,5.5513,0.04,0.04,0.1,USD,5.88e-05
2026-07-26T23:52:39,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0005_core_q,833,0,833,241,241,1074,4.9295,0.04,0.04,0.1,USD,5.742e-05
2026-07-26T23:52:39,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0006_core_q,819,0,819,260,260,1079,2.6107,0.04,0.04,0.1,USD,5.876e-05
2026-07-26T23:52:40,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0004_core_q,844,0,844,389,389,1233,7.6624,0.04,0.04,0.1,USD,7.266e-05
2026-07-26T23:52:41,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0004_risk_01_q,769,0,769,361,361,1130,7.1276,0.04,0.04,0.1,USD,6.686e-05
2026-07-26T23:52:42,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0007_core_q,964,0,964,232,232,1196,3.182,0.04,0.04,0.1,USD,6.176e-05
2026-07-26T23:52:43,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0209_row_0008_core_q,897,0,897,190,190,1087,3.9394,0.04,0.04,0.1,USD,5.488e-05
2026-07-26T23:52:45,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0002_risk_01_q,806,0,806,208,208,1014,2.3652,0.04,0.04,0.1,USD,5.304e-05
2026-07-26T23:52:45,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0002_core_q,778,0,778,241,241,1019,4.6447,0.04,0.04,0.1,USD,5.522e-05
2026-07-26T23:52:46,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0001_core_q,797,0,797,277,277,1074,5.2419,0.04,0.04,0.1,USD,5.958e-05
2026-07-26T23:52:46,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0003_core_q,755,0,755,222,222,977,2.5734,0.04,0.04,0.1,USD,5.24e-05
2026-07-26T23:52:47,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0003_risk_01_q,741,0,741,190,190,931,2.137,0.04,0.04,0.1,USD,4.864e-05
2026-07-26T23:52:48,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0004_core_q,771,0,771,187,187,958,2.2041,0.04,0.04,0.1,USD,4.954e-05
2026-07-26T23:52:48,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0005_core_q,759,0,759,187,187,946,2.2554,0.04,0.04,0.1,USD,4.906e-05
2026-07-26T23:52:50,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0006_core_q,849,0,849,273,273,1122,2.9834,0.04,0.04,0.1,USD,6.126e-05
2026-07-26T23:52:50,V11.answer_questions.factuality_chase:qwen25_7b_instruct_openrouter,openrouter,qwen/qwen-2.5-7b-instruct,laysumm_plos_0228_row_0005_risk_01_q,809,0,809,230,230,1039,4.4113,0.04,0.04,0.1,USD,5.536e-05
