time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T01:49:57,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0012,479,47,526,1.7435,0.14,0.28,USD,8.022e-05
2026-06-09T01:49:59,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0013,468,88,556,1.9722,0.14,0.28,USD,9.016e-05
2026-06-09T01:50:01,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0014,457,44,501,1.8235,0.14,0.28,USD,7.63e-05
2026-06-09T01:50:02,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0015,472,43,515,1.1555,0.14,0.28,USD,7.812e-05
2026-06-09T01:50:03,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0016,480,43,523,1.2045,0.14,0.28,USD,7.924e-05
2026-06-09T01:50:05,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0017,453,42,495,1.3694,0.14,0.28,USD,7.518e-05
2026-06-09T01:50:06,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0018,468,53,521,1.5549,0.14,0.28,USD,8.036e-05
2026-06-09T01:50:08,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0019,459,48,507,1.7378,0.14,0.28,USD,7.77e-05
2026-06-09T01:50:10,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0020,466,57,523,1.8602,0.14,0.28,USD,8.12e-05
2026-06-09T01:50:12,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0021,457,58,515,1.5881,0.14,0.28,USD,8.022e-05
2026-06-09T01:50:13,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0022,464,39,503,1.629,0.14,0.28,USD,7.588e-05
2026-06-09T01:50:15,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0023,462,58,520,1.8455,0.14,0.28,USD,8.092e-05
2026-06-09T01:50:17,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0024,465,57,522,1.5248,0.14,0.28,USD,8.106e-05
2026-06-09T01:50:18,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0025,464,46,510,1.2806,0.14,0.28,USD,7.784e-05
2026-06-09T01:50:19,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0026,479,53,532,1.2581,0.14,0.28,USD,8.19e-05
2026-06-09T01:50:21,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0027,469,50,519,1.4922,0.14,0.28,USD,7.966e-05
2026-06-09T01:50:22,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0028,477,82,559,1.6833,0.14,0.28,USD,8.974e-05
2026-06-09T01:50:24,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0029,464,49,513,1.3843,0.14,0.28,USD,7.868e-05
2026-06-09T01:50:25,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0030,488,51,539,1.4596,0.14,0.28,USD,8.26e-05
2026-06-09T01:50:27,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0031,464,43,507,1.7823,0.14,0.28,USD,7.7e-05
2026-06-09T01:50:29,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0032,469,52,521,1.5562,0.14,0.28,USD,8.022e-05
2026-06-09T01:50:30,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0033,463,56,519,1.2859,0.14,0.28,USD,8.05e-05
2026-06-09T01:50:31,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0034,463,53,516,1.2774,0.14,0.28,USD,7.966e-05
2026-06-09T01:50:32,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0035,460,53,513,1.1539,0.14,0.28,USD,7.924e-05
2026-06-09T01:50:34,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0036,467,67,534,1.7094,0.14,0.28,USD,8.414e-05
2026-06-09T01:50:36,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0037,472,57,529,1.958,0.14,0.28,USD,8.204e-05
2026-06-09T01:50:38,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0038,463,44,507,1.8713,0.14,0.28,USD,7.714e-05
2026-06-09T01:50:40,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0039,461,52,513,1.7172,0.14,0.28,USD,7.91e-05
2026-06-09T01:50:41,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0040,471,47,518,1.2218,0.14,0.28,USD,7.91e-05
2026-06-09T01:50:42,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0041,461,49,510,1.2804,0.14,0.28,USD,7.826e-05
2026-06-09T01:50:43,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0042,460,47,507,1.327,0.14,0.28,USD,7.756e-05
2026-06-09T01:50:45,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0043,480,69,549,1.4901,0.14,0.28,USD,8.652e-05
2026-06-09T01:50:46,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0044,474,45,519,1.1081,0.14,0.28,USD,7.896e-05
2026-06-09T01:50:47,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0045,476,60,536,1.2665,0.14,0.28,USD,8.344e-05
2026-06-09T01:50:49,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0046,483,49,532,1.5992,0.14,0.28,USD,8.134e-05
2026-06-09T01:50:51,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0047,476,86,562,1.8875,0.14,0.28,USD,9.072e-05
2026-06-09T01:50:52,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0048,456,55,511,1.45,0.14,0.28,USD,7.924e-05
2026-06-09T01:50:54,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0049,463,47,510,1.3506,0.14,0.28,USD,7.798e-05
2026-06-09T01:50:55,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0050,469,77,546,1.5155,0.14,0.28,USD,8.722e-05
2026-06-09T01:50:57,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0051,460,77,537,1.8667,0.14,0.28,USD,8.596e-05
2026-06-09T01:50:58,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0052,456,71,527,1.1035,0.14,0.28,USD,8.372e-05
2026-06-09T01:50:59,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0053,461,60,521,1.4199,0.14,0.28,USD,8.134e-05
2026-06-09T01:51:01,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0054,467,73,540,1.2113,0.14,0.28,USD,8.582e-05
2026-06-09T01:51:02,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0055,457,77,534,1.4153,0.14,0.28,USD,8.554e-05
2026-06-09T01:51:04,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0056,456,80,536,1.6152,0.14,0.28,USD,8.624e-05
2026-06-09T01:51:05,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0057,459,50,509,1.35,0.14,0.28,USD,7.826e-05
2026-06-09T01:51:06,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0058,474,46,520,1.419,0.14,0.28,USD,7.924e-05
2026-06-09T01:51:08,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0059,465,44,509,1.278,0.14,0.28,USD,7.742e-05
2026-06-09T01:51:09,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0060,464,46,510,1.2982,0.14,0.28,USD,7.784e-05
2026-06-09T01:51:10,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0061,459,42,501,1.3888,0.14,0.28,USD,7.602e-05
2026-06-09T01:51:12,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0062,473,43,516,1.6081,0.14,0.28,USD,7.826e-05
2026-06-09T01:51:15,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0063,462,61,523,2.8889,0.14,0.28,USD,8.176e-05
2026-06-09T01:51:16,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0064,463,51,514,1.5493,0.14,0.28,USD,7.91e-05
2026-06-09T01:51:18,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0065,461,41,502,1.5402,0.14,0.28,USD,7.602e-05
2026-06-09T01:51:20,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0066,478,51,529,1.6643,0.14,0.28,USD,8.12e-05
2026-06-09T01:51:22,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0067,490,52,542,1.9199,0.14,0.28,USD,8.316e-05
2026-06-09T01:51:24,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0068,462,44,506,1.9338,0.14,0.28,USD,7.7e-05
2026-06-09T01:51:25,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0069,464,37,501,1.5544,0.14,0.28,USD,7.532e-05
2026-06-09T01:51:27,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0070,456,40,496,1.4281,0.14,0.28,USD,7.504e-05
2026-06-09T01:51:28,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0071,465,40,505,1.3853,0.14,0.28,USD,7.63e-05
2026-06-09T01:51:29,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0072,471,39,510,1.3393,0.14,0.28,USD,7.686e-05
2026-06-09T01:51:31,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0073,467,42,509,1.6903,0.14,0.28,USD,7.714e-05
2026-06-09T01:51:32,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0074,470,52,522,1.3728,0.14,0.28,USD,8.036e-05
2026-06-09T01:51:34,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0075,471,56,527,1.5002,0.14,0.28,USD,8.162e-05
2026-06-09T01:51:35,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0076,470,39,509,1.5195,0.14,0.28,USD,7.672e-05
2026-06-09T01:51:37,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0077,465,59,524,1.8446,0.14,0.28,USD,8.162e-05
2026-06-09T01:51:39,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0078,461,40,501,1.5628,0.14,0.28,USD,7.574e-05
2026-06-09T01:51:41,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0079,479,43,522,1.8455,0.14,0.28,USD,7.91e-05
2026-06-09T01:51:42,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0080,464,42,506,1.4207,0.14,0.28,USD,7.672e-05
2026-06-09T01:51:44,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0081,461,40,501,1.5389,0.14,0.28,USD,7.574e-05
2026-06-09T01:51:45,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0082,503,52,555,1.6049,0.14,0.28,USD,8.498e-05
2026-06-09T01:51:47,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0083,481,42,523,2.2465,0.14,0.28,USD,7.91e-05
2026-06-09T01:51:49,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0084,471,39,510,1.756,0.14,0.28,USD,7.686e-05
2026-06-09T01:51:51,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0085,463,38,501,1.6417,0.14,0.28,USD,7.546e-05
2026-06-09T01:51:52,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0086,465,49,514,1.2805,0.14,0.28,USD,7.882e-05
2026-06-09T01:51:54,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0087,460,49,509,1.9633,0.14,0.28,USD,7.812e-05
2026-06-09T01:51:56,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0088,480,52,532,1.8522,0.14,0.28,USD,8.176e-05
2026-06-09T01:51:58,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0089,477,52,529,1.8165,0.14,0.28,USD,8.134e-05
2026-06-09T01:52:00,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0090,489,53,542,1.8986,0.14,0.28,USD,8.33e-05
2026-06-09T01:52:01,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0091,468,45,513,1.2415,0.14,0.28,USD,7.812e-05
2026-06-09T01:52:03,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0092,492,51,543,2.0064,0.14,0.28,USD,8.316e-05
2026-06-09T01:52:04,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0093,488,43,531,1.3949,0.14,0.28,USD,8.036e-05
2026-06-09T01:52:06,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0094,473,51,524,1.726,0.14,0.28,USD,8.05e-05
2026-06-09T01:52:07,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0095,477,41,518,1.3596,0.14,0.28,USD,7.826e-05
2026-06-09T01:52:09,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0096,472,56,528,1.7098,0.14,0.28,USD,8.176e-05
2026-06-09T01:52:11,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0097,508,43,551,2.0037,0.14,0.28,USD,8.316e-05
2026-06-09T01:52:13,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0098,467,48,515,1.7192,0.14,0.28,USD,7.882e-05
2026-06-09T01:52:14,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0099,480,48,528,1.6139,0.14,0.28,USD,8.064e-05
2026-06-09T01:52:16,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0100,477,56,533,1.7242,0.14,0.28,USD,8.246e-05
2026-06-09T01:52:18,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0101,472,42,514,1.4815,0.14,0.28,USD,7.784e-05
2026-06-09T01:52:19,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0102,459,44,503,1.277,0.14,0.28,USD,7.658e-05
2026-06-09T01:52:21,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0103,492,57,549,1.613,0.14,0.28,USD,8.484e-05
2026-06-09T01:52:22,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0104,486,45,531,1.7059,0.14,0.28,USD,8.064e-05
2026-06-09T01:52:24,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0105,462,48,510,1.6018,0.14,0.28,USD,7.812e-05
2026-06-09T01:52:25,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0106,463,44,507,1.1954,0.14,0.28,USD,7.714e-05
2026-06-09T01:52:26,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0107,463,54,517,1.1451,0.14,0.28,USD,7.994e-05
2026-06-09T01:52:28,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0108,458,49,507,1.3501,0.14,0.28,USD,7.784e-05
2026-06-09T01:52:29,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0109,505,48,553,1.6834,0.14,0.28,USD,8.414e-05
2026-06-09T01:52:31,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0110,454,35,489,1.6149,0.14,0.28,USD,7.336e-05
2026-06-09T01:52:32,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0111,466,40,506,1.2495,0.14,0.28,USD,7.644e-05
2026-06-09T01:52:33,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0112,455,38,493,1.1259,0.14,0.28,USD,7.434e-05
2026-06-09T01:52:34,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0113,462,41,503,1.1814,0.14,0.28,USD,7.616e-05
2026-06-09T01:52:36,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0114,459,38,497,1.6974,0.14,0.28,USD,7.49e-05
2026-06-09T01:52:38,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0115,459,48,507,1.446,0.14,0.28,USD,7.77e-05
2026-06-09T01:52:39,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0116,470,35,505,1.6472,0.14,0.28,USD,7.56e-05
2026-06-09T01:52:41,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0117,457,37,494,1.4603,0.14,0.28,USD,7.434e-05
2026-06-09T01:52:42,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0118,460,41,501,1.6786,0.14,0.28,USD,7.588e-05
2026-06-09T01:52:44,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0119,472,44,516,1.5306,0.14,0.28,USD,7.84e-05
2026-06-09T01:52:45,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0120,457,40,497,1.3867,0.14,0.28,USD,7.518e-05
2026-06-09T01:52:47,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0121,479,49,528,2.1035,0.14,0.28,USD,8.078e-05
2026-06-09T01:52:49,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0122,483,47,530,1.9231,0.14,0.28,USD,8.078e-05
2026-06-09T01:52:51,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0123,462,44,506,1.3023,0.14,0.28,USD,7.7e-05
2026-06-09T01:52:53,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0124,465,36,501,2.3396,0.14,0.28,USD,7.518e-05
2026-06-09T01:52:54,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0125,463,37,500,1.3795,0.14,0.28,USD,7.518e-05
2026-06-09T01:52:56,part_b.direct_coverage_gt,deepseek,deepseek-v4-flash,exp2_plos_001_af_0126,474,92,566,2.0251,0.14,0.28,USD,9.212e-05
