time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T06:58:50,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_001:chunk:1,2981,940,5849,8.0956,0.125,0.75,USD,0.00107763
2026-06-09T06:58:57,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_001:chunk:2,2908,679,5187,6.9311,0.125,0.75,USD,0.00087275
2026-06-09T06:59:04,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_001:chunk:3,2956,825,5343,7.3873,0.125,0.75,USD,0.00098825
2026-06-09T06:59:12,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_001:chunk:4,2867,858,5451,7.7332,0.125,0.75,USD,0.00100187
2026-06-09T06:59:18,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_001:chunk:5,2883,694,4764,6.0157,0.125,0.75,USD,0.00088087
2026-06-09T06:59:29,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_001:chunk:6,2844,1364,6199,11.0784,0.125,0.75,USD,0.0013785
2026-06-09T06:59:38,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_001:chunk:7,2866,829,5617,8.6418,0.125,0.75,USD,0.00098
2026-06-09T06:59:44,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_001:chunk:8,2144,394,3985,6.4511,0.125,0.75,USD,0.0005635
2026-06-09T06:59:53,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:0,2606,993,5391,9.344,0.125,0.75,USD,0.0010705
2026-06-09T07:00:02,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:1,2620,1039,5094,8.2834,0.125,0.75,USD,0.00110675
2026-06-09T07:00:10,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:2,2728,976,5397,8.5312,0.125,0.75,USD,0.001073
2026-06-09T07:00:19,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:3,2708,1066,5335,8.7055,0.125,0.75,USD,0.001138
2026-06-09T07:00:29,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:4,2720,1611,5982,10.0376,0.125,0.75,USD,0.00154825
2026-06-09T07:00:37,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:5,2310,853,4683,7.8822,0.125,0.75,USD,0.0009285
2026-06-09T07:00:45,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:0,3272,1031,6055,8.0811,0.125,0.75,USD,0.00118225
2026-06-09T07:00:53,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:1,3372,780,5931,8.3742,0.125,0.75,USD,0.0010065
2026-06-09T07:01:00,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:2,3150,657,5246,6.6318,0.125,0.75,USD,0.0008865
2026-06-09T07:01:06,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:3,3248,655,5242,6.1441,0.125,0.75,USD,0.00089725
2026-06-09T07:01:15,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:4,3027,932,5710,8.791,0.125,0.75,USD,0.00107737
2026-06-09T07:01:26,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:5,3087,339,6266,10.961,0.125,0.75,USD,0.00064013
2026-06-09T07:01:32,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:6,2731,318,4364,6.0378,0.125,0.75,USD,0.00057987
2026-06-09T07:01:39,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:0,2634,955,4881,7.5584,0.125,0.75,USD,0.0010455
2026-06-09T07:01:46,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:1,2806,695,4908,6.9969,0.125,0.75,USD,0.000872
2026-06-09T07:01:56,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:2,2741,1126,5729,9.3453,0.125,0.75,USD,0.00118713
2026-06-09T07:02:03,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:3,2745,914,5129,7.749,0.125,0.75,USD,0.00102863
2026-06-09T07:02:10,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:4,2654,597,4558,6.7702,0.125,0.75,USD,0.0007795
2026-06-09T07:02:18,part_c.selected_keep_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:5,1981,1076,4513,8.0699,0.125,0.75,USD,0.00105463
2026-06-09T07:02:20,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0001,2969,186,3593,2.015,0.125,0.75,USD,0.00051063
2026-06-09T07:02:23,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0002,2970,132,3785,2.8159,0.125,0.75,USD,0.00047025
2026-06-09T07:02:26,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0003,2966,181,3937,2.9653,0.125,0.75,USD,0.0005065
2026-06-09T07:02:29,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0004,2968,139,3677,2.6411,0.125,0.75,USD,0.00047525
2026-06-09T07:02:31,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0005,2963,171,3755,2.5989,0.125,0.75,USD,0.00049862
2026-06-09T07:02:34,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0006,2963,187,3768,2.7734,0.125,0.75,USD,0.00051063
2026-06-09T07:02:36,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0007,2967,116,3270,1.3863,0.125,0.75,USD,0.00045788
2026-06-09T07:02:38,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0008,2964,116,3559,2.173,0.125,0.75,USD,0.0004575
2026-06-09T07:02:40,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0009,2974,54,3522,2.3675,0.125,0.75,USD,0.00041225
2026-06-09T07:02:44,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0010,2964,125,4094,3.7949,0.125,0.75,USD,0.00046425
2026-06-09T07:02:46,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0011,2970,130,3636,2.4079,0.125,0.75,USD,0.00046875
2026-06-09T07:02:48,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0012,2964,116,3419,1.9203,0.125,0.75,USD,0.0004575
2026-06-09T07:02:51,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0013,2967,176,3655,2.5274,0.125,0.75,USD,0.00050288
2026-06-09T07:02:52,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0014,2966,113,3371,1.7443,0.125,0.75,USD,0.0004555
2026-06-09T07:02:54,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_001_summary_af_0015,2964,119,3493,1.8941,0.125,0.75,USD,0.00045975
2026-06-09T07:02:57,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0001,3801,74,4415,2.3225,0.125,0.75,USD,0.00053063
2026-06-09T07:03:00,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0002,3807,79,4505,2.8399,0.125,0.75,USD,0.00053513
2026-06-09T07:03:02,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0003,3812,154,4507,2.3486,0.125,0.75,USD,0.000592
2026-06-09T07:03:06,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0004,3811,189,5011,3.8803,0.125,0.75,USD,0.00061812
2026-06-09T07:03:08,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0005,3807,134,4328,1.9967,0.125,0.75,USD,0.00057638
2026-06-09T07:05:34,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0006,3815,211,66937,145.7832,0.125,0.75,USD,0.00063512
2026-06-09T07:05:37,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0007,3815,64,4636,3.489,0.125,0.75,USD,0.00052487
2026-06-09T07:05:40,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0008,3811,207,4818,3.1804,0.125,0.75,USD,0.00063163
2026-06-09T07:05:42,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0009,3815,142,4440,2.1702,0.125,0.75,USD,0.00058338
2026-06-09T07:05:55,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0010,3818,260,7887,12.5516,0.125,0.75,USD,0.00067225
2026-06-09T07:05:57,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0011,3803,201,4550,2.4626,0.125,0.75,USD,0.00062612
2026-06-09T07:06:00,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0012,3814,205,4724,2.7646,0.125,0.75,USD,0.0006305
2026-06-09T07:06:02,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0013,3805,72,4274,2.0269,0.125,0.75,USD,0.00052962
2026-06-09T07:06:06,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0014,3809,68,4763,3.3931,0.125,0.75,USD,0.00052713
2026-06-09T07:06:10,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0015,3813,249,5220,4.8452,0.125,0.75,USD,0.00066338
2026-06-09T07:06:14,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0016,3812,305,5068,3.7926,0.125,0.75,USD,0.00070525
2026-06-09T07:06:17,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_001_summary_af_0017,3812,173,4525,2.3751,0.125,0.75,USD,0.00060625
2026-06-09T07:06:18,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0001,3108,113,3444,1.495,0.125,0.75,USD,0.00047325
2026-06-09T07:06:21,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0002,3107,125,4099,3.3613,0.125,0.75,USD,0.00048213
2026-06-09T07:06:30,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0003,3112,201,5502,8.6013,0.125,0.75,USD,0.00053975
2026-06-09T07:06:33,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0004,3112,195,3829,2.6282,0.125,0.75,USD,0.00053525
2026-06-09T07:06:36,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0005,3113,118,4003,3.0173,0.125,0.75,USD,0.00047762
2026-06-09T07:06:39,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0006,3111,182,3944,2.8229,0.125,0.75,USD,0.00052538
2026-06-09T07:06:40,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0007,3111,133,3608,1.8963,0.125,0.75,USD,0.00048863
2026-06-09T07:06:43,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0008,3115,176,3776,2.2248,0.125,0.75,USD,0.00052138
2026-06-09T07:06:45,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0009,3112,228,3942,2.798,0.125,0.75,USD,0.00056
2026-06-09T07:06:48,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0010,3108,227,3822,2.7494,0.125,0.75,USD,0.00055875
2026-06-09T07:06:51,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0011,3111,230,3893,2.5966,0.125,0.75,USD,0.00056138
2026-06-09T07:06:53,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_002_summary_af_0012,3112,231,3885,2.4524,0.125,0.75,USD,0.00056225
2026-06-09T07:06:56,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0001,2413,74,3063,2.9013,0.125,0.75,USD,0.00035713
2026-06-09T07:06:58,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0002,2410,122,2884,1.9489,0.125,0.75,USD,0.00039275
2026-06-09T07:07:00,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0003,2417,124,2863,1.779,0.125,0.75,USD,0.00039512
2026-06-09T07:09:24,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0004,2409,71,65391,143.6875,0.125,0.75,USD,0.00035438
2026-06-09T07:09:26,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0005,2411,70,3169,2.8003,0.125,0.75,USD,0.00035387
2026-06-09T07:09:32,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0006,2420,192,4134,5.7501,0.125,0.75,USD,0.0004465
2026-06-09T07:11:52,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0007,2409,74,65396,140.2152,0.125,0.75,USD,0.00035663
2026-06-09T07:11:55,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0008,2415,137,3068,2.5404,0.125,0.75,USD,0.00040463
2026-06-09T07:11:57,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0009,2418,67,2883,2.077,0.125,0.75,USD,0.0003525
2026-06-09T07:11:59,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0010,2409,177,3103,2.2589,0.125,0.75,USD,0.00043388
2026-06-09T07:12:02,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0011,2413,81,3146,2.7841,0.125,0.75,USD,0.00036238
2026-06-09T07:14:23,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0012,2411,125,65451,140.566,0.125,0.75,USD,0.00039512
2026-06-09T07:14:24,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0013,2408,146,2922,1.8475,0.125,0.75,USD,0.0004105
2026-06-09T07:14:27,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0014,2420,246,3296,2.7526,0.125,0.75,USD,0.000487
2026-06-09T07:14:30,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0015,2417,189,3254,2.7934,0.125,0.75,USD,0.00044387
2026-06-09T07:16:51,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0016,2415,195,65521,141.2158,0.125,0.75,USD,0.00044813
2026-06-09T07:16:56,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0017,2427,179,3939,5.072,0.125,0.75,USD,0.00043762
2026-06-09T07:17:00,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0018,2414,208,3400,3.2637,0.125,0.75,USD,0.00045775
2026-06-09T07:17:02,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0019,2414,129,3021,2.1529,0.125,0.75,USD,0.0003985
2026-06-09T07:19:22,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0020,2417,206,65536,140.3262,0.125,0.75,USD,0.00045662
2026-06-09T07:19:28,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0021,2423,180,4031,5.4911,0.125,0.75,USD,0.00043788
2026-06-09T07:19:31,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0022,2422,248,3396,3.1444,0.125,0.75,USD,0.00048875
2026-06-09T07:19:38,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0023,2424,198,4515,7.0778,0.125,0.75,USD,0.0004515
2026-06-09T07:19:40,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_elife_002_summary_af_0024,2422,131,2929,1.8913,0.125,0.75,USD,0.000401
2026-06-09T07:19:42,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0001,2798,119,3434,2.3558,0.125,0.75,USD,0.000439
2026-06-09T07:19:44,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0002,2802,112,3224,1.626,0.125,0.75,USD,0.00043425
2026-06-09T07:19:48,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0003,2811,132,3903,3.9475,0.125,0.75,USD,0.00045038
2026-06-09T07:19:50,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0004,2802,58,3389,2.4439,0.125,0.75,USD,0.00039375
2026-06-09T07:19:54,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0005,2807,126,3940,3.9778,0.125,0.75,USD,0.00044538
2026-06-09T07:19:57,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0006,2807,195,3617,2.7607,0.125,0.75,USD,0.00049712
2026-06-09T07:19:59,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0007,2802,231,3538,2.4282,0.125,0.75,USD,0.0005235
2026-06-09T07:20:02,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0008,2810,196,3638,2.6928,0.125,0.75,USD,0.00049825
2026-06-09T07:20:04,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0009,2815,145,3544,2.5062,0.125,0.75,USD,0.00046062
2026-06-09T07:20:11,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0010,2810,323,4999,6.4354,0.125,0.75,USD,0.0005935
2026-06-09T07:20:15,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0011,2806,152,4011,4.3359,0.125,0.75,USD,0.00046475
2026-06-09T07:20:17,part_c.selected_keep_covers_summary_af,gemini,gemini-3.1-flash-lite,exp2_plos_003_summary_af_0012,2827,153,3534,2.2615,0.125,0.75,USD,0.00046813
