time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-19T00:55:22,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_plos_0563:expand:2,3991,0,3991,1079,1079,5070,4.5712,0.3,0.03,2.5,USD,0.0038948
2026-06-19T00:55:24,V10.rewrite_summary.factuality_chase:gemini25_flash_non_thinking,gemini,gemini-2.5-flash,laysumm_elife_0035,5856,0,5856,1136,1136,6992,5.6862,0.3,0.03,2.5,USD,0.0045968
2026-06-19T00:55:27,V10.rewrite_summary.factuality_chase:gemini25_flash_non_thinking,gemini,gemini-2.5-flash,laysumm_elife_0057,5433,0,5433,1169,1169,6602,6.511,0.3,0.03,2.5,USD,0.0045524
2026-06-19T00:55:27,V10.rewrite_summary.factuality_chase:gemini25_flash_non_thinking,gemini,gemini-2.5-flash,laysumm_elife_0062,6391,0,6391,1370,1370,7761,6.7057,0.3,0.03,2.5,USD,0.0053423
2026-06-19T00:55:29,V10.rewrite_summary.factuality_chase:gemini25_flash_non_thinking,gemini,gemini-2.5-flash,laysumm_elife_0070,6219,0,6219,1321,1321,7540,6.3065,0.3,0.03,2.5,USD,0.0051682
2026-06-19T00:55:29,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0035:expand:1,4568,0,4568,1024,1024,5592,4.8879,0.3,0.03,2.5,USD,0.0039304
2026-06-19T00:55:30,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0057:expand:1,3947,0,3947,794,794,4741,3.5308,0.3,0.03,2.5,USD,0.0031691
2026-06-19T00:55:33,V10.rewrite_summary.factuality_chase:gemini25_flash_non_thinking,gemini,gemini-2.5-flash,laysumm_elife_0163,4806,0,4806,1151,1151,5957,5.6917,0.3,0.03,2.5,USD,0.0043193
2026-06-19T00:55:34,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0057:expand:2,3947,0,3947,794,794,4741,3.9435,0.3,0.03,2.5,USD,0.0031691
2026-06-19T00:55:35,V10.rewrite_summary.factuality_chase:gemini25_flash_non_thinking,gemini,gemini-2.5-flash,laysumm_elife_0189,4844,0,4844,1016,1016,5860,5.1883,0.3,0.03,2.5,USD,0.0039932
2026-06-19T00:55:35,V10.rewrite_summary.factuality_chase:gemini25_flash_non_thinking,gemini,gemini-2.5-flash,laysumm_elife_0188,5944,0,5944,1341,1341,7285,6.4261,0.3,0.03,2.5,USD,0.0051357
2026-06-19T00:55:37,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0163:expand:1,3598,0,3598,727,727,4325,4.2658,0.3,0.03,2.5,USD,0.0028969
2026-06-19T00:55:38,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0189:expand:1,3731,0,3731,775,775,4506,3.7182,0.3,0.03,2.5,USD,0.0030568
2026-06-19T00:55:40,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0188:expand:1,4748,0,4748,996,996,5744,4.5511,0.3,0.03,2.5,USD,0.0039144
2026-06-19T00:55:40,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0163:expand:2,3628,0,3628,765,765,4393,3.4127,0.3,0.03,2.5,USD,0.0030009
2026-06-19T00:55:42,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0189:expand:2,3731,0,3731,775,775,4506,3.8458,0.3,0.03,2.5,USD,0.0030568
2026-06-19T00:55:44,V10.rewrite_summary.gemini25_flash_non_thinking.expand_length.factuality_chase,gemini,gemini-2.5-flash,laysumm_elife_0188:expand:2,4748,0,4748,996,996,5744,4.5666,0.3,0.03,2.5,USD,0.0039144
