time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T05:00:32,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_001_summary_af_0011,5943,128,6071,2.7183,0.435,0.87,USD,0.00269657
2026-06-09T05:00:34,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_001_summary_af_0012,5944,111,6055,2.3706,0.435,0.87,USD,0.00268221
2026-06-09T05:00:37,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_001_summary_af_0013,5942,218,6160,3.5337,0.435,0.87,USD,0.00277443
2026-06-09T05:00:43,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_001_summary_af_0014,5950,366,6316,5.3124,0.435,0.87,USD,0.00290667
2026-06-09T05:00:47,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_001_summary_af_0015,5940,167,6107,3.7226,0.435,0.87,USD,0.00272919
2026-06-09T05:00:50,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_001_summary_af_0016,5950,99,6049,3.3258,0.435,0.87,USD,0.00267438
2026-06-09T05:00:53,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_001_summary_af_0017,5943,213,6156,3.6003,0.435,0.87,USD,0.00277052
2026-06-09T05:00:57,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_001_summary_af_0018,5941,117,6058,3.2361,0.435,0.87,USD,0.00268613
2026-06-09T05:01:00,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0001,7141,73,7214,2.8825,0.435,0.87,USD,0.00316985
2026-06-09T05:01:03,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0002,7138,104,7242,3.1318,0.435,0.87,USD,0.00319551
2026-06-09T05:01:05,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0003,7144,78,7222,2.6218,0.435,0.87,USD,0.0031755
2026-06-09T05:01:09,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0004,7147,237,7384,3.6083,0.435,0.87,USD,0.00331513
2026-06-09T05:01:12,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0005,7152,185,7337,2.6274,0.435,0.87,USD,0.00327207
2026-06-09T05:01:15,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0006,7147,225,7372,3.0494,0.435,0.87,USD,0.00330469
2026-06-09T05:01:16,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0007,7143,70,7213,1.5076,0.435,0.87,USD,0.00316811
2026-06-09T05:01:19,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0008,7147,117,7264,2.6522,0.435,0.87,USD,0.00321073
2026-06-09T05:01:23,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0009,7159,230,7389,3.8313,0.435,0.87,USD,0.00331427
2026-06-09T05:01:25,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0010,7143,66,7209,2.2324,0.435,0.87,USD,0.00316462
2026-06-09T05:01:28,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0011,7146,218,7364,3.0417,0.435,0.87,USD,0.00329817
2026-06-09T05:01:31,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0012,7153,268,7421,3.3734,0.435,0.87,USD,0.00334471
2026-06-09T05:01:35,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0013,7155,221,7376,3.267,0.435,0.87,USD,0.00330469
2026-06-09T05:01:37,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0014,7145,77,7222,2.4046,0.435,0.87,USD,0.00317506
2026-06-09T05:01:39,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0015,7145,70,7215,2.1182,0.435,0.87,USD,0.00316898
2026-06-09T05:01:44,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0016,7142,363,7505,4.4779,0.435,0.87,USD,0.00342258
2026-06-09T05:01:47,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0017,7153,223,7376,3.3924,0.435,0.87,USD,0.00330556
2026-06-09T05:01:49,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0018,7147,78,7225,2.5367,0.435,0.87,USD,0.0031768
2026-06-09T05:01:52,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0019,7154,67,7221,2.6704,0.435,0.87,USD,0.00317028
2026-06-09T05:01:54,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0020,7146,64,7210,1.9605,0.435,0.87,USD,0.00316419
2026-06-09T05:01:57,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0021,7150,80,7230,2.7872,0.435,0.87,USD,0.00317985
2026-06-09T05:02:00,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0022,7145,257,7402,3.0369,0.435,0.87,USD,0.00333167
2026-06-09T05:02:04,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0023,7148,320,7468,4.3758,0.435,0.87,USD,0.00338778
2026-06-09T05:02:08,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0024,7150,201,7351,3.4492,0.435,0.87,USD,0.00328512
2026-06-09T05:02:10,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_001_summary_af_0025,7148,75,7223,2.4833,0.435,0.87,USD,0.00317463
2026-06-09T05:02:12,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0001,6761,104,6865,1.9628,0.435,0.87,USD,0.00303151
2026-06-09T05:02:15,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0002,6758,93,6851,2.295,0.435,0.87,USD,0.00302064
2026-06-09T05:02:17,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0003,6761,158,6919,2.059,0.435,0.87,USD,0.00307849
2026-06-09T05:02:19,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0004,6761,101,6862,2.2678,0.435,0.87,USD,0.0030289
2026-06-09T05:02:23,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0005,6765,278,7043,3.6623,0.435,0.87,USD,0.00318463
2026-06-09T05:02:25,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0006,6765,196,6961,2.7827,0.435,0.87,USD,0.00311329
2026-06-09T05:02:29,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0007,6756,318,7074,4.016,0.435,0.87,USD,0.00321552
2026-06-09T05:02:32,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0008,6760,193,6953,2.3364,0.435,0.87,USD,0.00310851
2026-06-09T05:02:35,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0009,6770,246,7016,2.9149,0.435,0.87,USD,0.00315897
2026-06-09T05:02:38,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0010,6757,203,6960,3.7404,0.435,0.87,USD,0.00311591
2026-06-09T05:02:41,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0011,6763,102,6865,2.6541,0.435,0.87,USD,0.00303064
2026-06-09T05:02:45,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_002_summary_af_0012,6765,334,7099,4.2821,0.435,0.87,USD,0.00323335
2026-06-09T05:02:47,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0001,5356,78,5434,1.6349,0.435,0.87,USD,0.00239772
2026-06-09T05:02:49,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0002,5353,157,5510,2.4678,0.435,0.87,USD,0.00246514
2026-06-09T05:02:52,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0003,5356,207,5563,2.4722,0.435,0.87,USD,0.00250995
2026-06-09T05:02:54,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0004,5356,101,5457,1.7566,0.435,0.87,USD,0.00241773
2026-06-09T05:02:56,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0005,5354,66,5420,2.3773,0.435,0.87,USD,0.00238641
2026-06-09T05:02:58,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0006,5355,69,5424,1.6044,0.435,0.87,USD,0.00238945
2026-06-09T05:03:00,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0007,5363,64,5427,2.2342,0.435,0.87,USD,0.00238858
2026-06-09T05:03:02,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0008,5354,66,5420,2.2892,0.435,0.87,USD,0.00238641
2026-06-09T05:03:05,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0009,5359,226,5585,2.9109,0.435,0.87,USD,0.00252779
2026-06-09T05:03:07,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0010,5363,73,5436,2.3865,0.435,0.87,USD,0.00239641
2026-06-09T05:03:11,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0011,5353,409,5762,4.0781,0.435,0.87,USD,0.00268439
2026-06-09T05:03:14,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0012,5358,75,5433,2.3326,0.435,0.87,USD,0.00239598
2026-06-09T05:03:16,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0013,5358,70,5428,1.7087,0.435,0.87,USD,0.00239163
2026-06-09T05:03:19,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0014,5364,360,5724,3.9497,0.435,0.87,USD,0.00264654
2026-06-09T05:03:23,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0015,5358,182,5540,3.2149,0.435,0.87,USD,0.00248907
2026-06-09T05:03:27,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0016,5359,379,5738,4.2892,0.435,0.87,USD,0.00266089
2026-06-09T05:03:30,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0017,5372,203,5575,2.5285,0.435,0.87,USD,0.00251343
2026-06-09T05:03:32,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0018,5366,163,5529,2.9408,0.435,0.87,USD,0.00247602
2026-06-09T05:03:34,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0019,5359,108,5467,1.8438,0.435,0.87,USD,0.00242513
2026-06-09T05:03:40,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0020,5374,449,5823,5.243,0.435,0.87,USD,0.00272832
2026-06-09T05:03:43,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0021,5370,241,5611,3.2188,0.435,0.87,USD,0.00254562
2026-06-09T05:03:46,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0022,5368,165,5533,2.9233,0.435,0.87,USD,0.00247863
2026-06-09T05:03:48,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_elife_002_summary_af_0023,5366,125,5491,2.2012,0.435,0.87,USD,0.00244296
2026-06-09T05:03:51,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0001,5218,235,5453,3.3247,0.435,0.87,USD,0.00247428
2026-06-09T05:03:54,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0002,5222,109,5331,2.2725,0.435,0.87,USD,0.0023664
2026-06-09T05:03:56,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0003,5230,132,5362,2.0727,0.435,0.87,USD,0.00238989
2026-06-09T05:03:58,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0004,5221,122,5343,1.9668,0.435,0.87,USD,0.00237727
2026-06-09T05:03:59,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0005,5227,120,5347,1.8704,0.435,0.87,USD,0.00237814
2026-06-09T05:04:02,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0006,5230,158,5388,2.1279,0.435,0.87,USD,0.00241251
2026-06-09T05:04:04,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0007,5221,106,5327,2.3623,0.435,0.87,USD,0.00236336
2026-06-09T05:04:06,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0008,5221,108,5329,1.8757,0.435,0.87,USD,0.0023651
2026-06-09T05:04:09,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0009,5229,245,5474,3.2199,0.435,0.87,USD,0.00248777
2026-06-09T05:04:12,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0010,5240,218,5458,2.7624,0.435,0.87,USD,0.00246906
2026-06-09T05:04:14,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0011,5219,104,5323,2.3087,0.435,0.87,USD,0.00236075
2026-06-09T05:04:16,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0012,5224,103,5327,2.0815,0.435,0.87,USD,0.00236205
2026-06-09T05:04:18,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0013,5222,99,5321,1.6937,0.435,0.87,USD,0.0023577
2026-06-09T05:04:20,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0014,5222,99,5321,2.4673,0.435,0.87,USD,0.0023577
2026-06-09T05:04:26,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0015,5217,567,5784,5.4979,0.435,0.87,USD,0.00276268
2026-06-09T05:04:28,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0016,5225,110,5335,1.9112,0.435,0.87,USD,0.00236857
2026-06-09T05:04:31,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0017,5228,217,5445,3.107,0.435,0.87,USD,0.00246297
2026-06-09T05:04:34,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0018,5229,229,5458,2.9144,0.435,0.87,USD,0.00247385
2026-06-09T05:04:37,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0019,5226,212,5438,3.4287,0.435,0.87,USD,0.00245775
2026-06-09T05:04:43,part_c.selected_keep_covers_summary_af,deepseek,deepseek-v4-pro,exp2_plos_003_summary_af_0020,5227,555,5782,5.479,0.435,0.87,USD,0.00275659
