time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T05:46:43,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:3,1674,1486,6298,12.5392,0.125,0.75,USD,0.00132375
2026-06-09T05:46:59,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:4,1686,1800,7397,15.3146,0.125,0.75,USD,0.00156075
2026-06-09T05:47:06,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_002:chunk:5,1276,981,3903,7.3689,0.125,0.75,USD,0.00089525
2026-06-09T05:47:24,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:0,2238,2521,9083,17.9921,0.125,0.75,USD,0.0021705
2026-06-09T05:47:37,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:1,2338,2233,7295,12.3547,0.125,0.75,USD,0.001967
2026-06-09T05:47:50,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:2,2116,1899,6963,13.9149,0.125,0.75,USD,0.00168875
2026-06-09T05:47:57,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:3,2214,822,4508,6.4332,0.125,0.75,USD,0.00089325
2026-06-09T05:48:08,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:4,1993,1752,6042,11.3272,0.125,0.75,USD,0.00156313
2026-06-09T05:48:22,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:5,2053,2528,7278,13.677,0.125,0.75,USD,0.00215263
2026-06-09T05:48:30,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_elife_002:chunk:6,1697,1098,4620,8.0428,0.125,0.75,USD,0.00103563
2026-06-09T05:48:42,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:0,1600,1403,5872,11.5614,0.125,0.75,USD,0.00125225
2026-06-09T05:48:55,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:1,1772,2045,6838,13.0741,0.125,0.75,USD,0.00175525
2026-06-09T05:49:04,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:2,1707,1121,5149,9.6149,0.125,0.75,USD,0.00105412
2026-06-09T05:49:12,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:3,1711,1083,4476,7.9265,0.125,0.75,USD,0.00102613
2026-06-09T05:49:21,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:4,1620,1228,4958,9.3272,0.125,0.75,USD,0.0011235
2026-06-09T05:49:31,part_b.article_af_extraction,gemini,gemini-3.1-flash-lite,exp2_plos_003:chunk:5,947,1143,4478,9.8789,0.125,0.75,USD,0.00097562
2026-06-09T05:49:33,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0001,463,75,937,2.0816,0.125,0.75,USD,0.00011412
2026-06-09T05:49:37,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0002,453,91,1258,3.6533,0.125,0.75,USD,0.00012488
2026-06-09T05:49:39,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0003,452,78,856,1.6484,0.125,0.75,USD,0.000115
2026-06-09T05:49:44,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0004,463,66,1723,5.0488,0.125,0.75,USD,0.00010737
2026-06-09T05:49:45,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0005,460,52,865,1.6306,0.125,0.75,USD,9.65e-05
2026-06-09T05:49:47,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0006,450,69,814,1.4255,0.125,0.75,USD,0.000108
2026-06-09T05:49:54,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0007,458,84,2749,7.565,0.125,0.75,USD,0.00012025
2026-06-09T05:49:56,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0008,474,51,740,1.4103,0.125,0.75,USD,9.75e-05
2026-06-09T05:49:58,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0009,447,62,1059,2.6073,0.125,0.75,USD,0.00010238
2026-06-09T05:50:01,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0010,448,59,916,2.0943,0.125,0.75,USD,0.00010025
2026-06-09T05:50:03,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0011,450,49,1032,2.3971,0.125,0.75,USD,9.3e-05
2026-06-09T05:50:05,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0012,457,97,877,2.108,0.125,0.75,USD,0.00012987
2026-06-09T05:50:08,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0013,456,53,1123,2.7364,0.125,0.75,USD,9.675e-05
2026-06-09T05:50:12,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0014,466,84,1746,4.5365,0.125,0.75,USD,0.00012125
2026-06-09T05:50:14,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0015,457,60,930,1.9868,0.125,0.75,USD,0.00010213
2026-06-09T05:50:16,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0016,452,55,858,1.9308,0.125,0.75,USD,9.775e-05
2026-06-09T05:50:18,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0017,457,80,822,1.6203,0.125,0.75,USD,0.00011713
2026-06-09T05:50:19,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0018,446,68,746,1.3593,0.125,0.75,USD,0.00010675
2026-06-09T05:50:26,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0019,456,85,2306,7.0734,0.125,0.75,USD,0.00012075
2026-06-09T05:50:28,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0020,460,94,868,1.9606,0.125,0.75,USD,0.000128
2026-06-09T05:50:30,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0021,447,77,888,1.9593,0.125,0.75,USD,0.00011363
2026-06-09T05:50:32,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0022,447,79,739,1.351,0.125,0.75,USD,0.00011512
2026-06-09T05:50:33,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0023,442,57,721,1.1765,0.125,0.75,USD,9.8e-05
2026-06-09T05:50:35,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0024,448,90,1154,2.6534,0.125,0.75,USD,0.0001235
2026-06-09T05:50:39,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0025,462,85,1473,3.6568,0.125,0.75,USD,0.0001215
2026-06-09T05:50:41,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0026,455,55,857,1.9916,0.125,0.75,USD,9.812e-05
2026-06-09T05:50:43,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0027,457,57,880,1.7333,0.125,0.75,USD,9.988e-05
2026-06-09T05:50:45,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0028,452,54,913,2.1195,0.125,0.75,USD,9.7e-05
2026-06-09T05:50:47,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0029,454,54,852,1.8213,0.125,0.75,USD,9.725e-05
2026-06-09T05:50:48,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0030,454,59,768,1.4953,0.125,0.75,USD,0.000101
2026-06-09T05:50:50,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0031,453,48,918,2.0241,0.125,0.75,USD,9.263e-05
2026-06-09T05:50:52,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0032,465,55,706,1.3122,0.125,0.75,USD,9.938e-05
2026-06-09T05:50:53,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0033,461,58,909,1.8805,0.125,0.75,USD,0.00010113
2026-06-09T05:50:55,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0034,457,57,826,1.7698,0.125,0.75,USD,9.988e-05
2026-06-09T05:50:57,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0035,465,52,784,1.5719,0.125,0.75,USD,9.713e-05
2026-06-09T05:50:58,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0036,469,64,760,1.5209,0.125,0.75,USD,0.00010663
2026-06-09T05:51:00,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0037,456,62,946,2.0995,0.125,0.75,USD,0.0001035
2026-06-09T05:51:02,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0038,450,53,784,1.51,0.125,0.75,USD,9.6e-05
2026-06-09T05:51:04,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0039,453,58,822,1.754,0.125,0.75,USD,0.00010013
2026-06-09T05:51:05,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0040,452,60,775,1.4645,0.125,0.75,USD,0.0001015
2026-06-09T05:51:07,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0041,456,59,926,1.9208,0.125,0.75,USD,0.00010125
2026-06-09T05:51:09,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0042,451,53,901,1.9308,0.125,0.75,USD,9.613e-05
2026-06-09T05:51:11,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0043,464,60,938,1.7976,0.125,0.75,USD,0.000103
2026-06-09T05:51:13,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0044,456,52,871,1.7576,0.125,0.75,USD,9.6e-05
2026-06-09T05:51:14,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0045,468,62,760,1.4744,0.125,0.75,USD,0.000105
2026-06-09T05:51:16,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0046,457,56,784,1.4834,0.125,0.75,USD,9.912e-05
2026-06-09T05:51:17,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0047,451,52,906,1.8201,0.125,0.75,USD,9.538e-05
2026-06-09T05:51:19,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0048,456,64,808,1.7208,0.125,0.75,USD,0.000105
2026-06-09T05:51:21,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0049,461,54,789,1.6168,0.125,0.75,USD,9.812e-05
2026-06-09T05:51:22,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0050,448,48,736,1.4767,0.125,0.75,USD,9.2e-05
2026-06-09T05:51:24,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0051,464,55,835,1.7527,0.125,0.75,USD,9.925e-05
2026-06-09T05:51:26,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0052,462,81,998,2.2165,0.125,0.75,USD,0.0001185
2026-06-09T05:51:28,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0053,450,55,868,1.8303,0.125,0.75,USD,9.75e-05
2026-06-09T05:51:30,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0054,453,58,893,1.8493,0.125,0.75,USD,0.00010013
2026-06-09T05:51:31,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0055,460,52,680,1.2721,0.125,0.75,USD,9.65e-05
2026-06-09T05:51:33,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0056,459,56,795,1.637,0.125,0.75,USD,9.937e-05
2026-06-09T05:51:35,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0057,458,60,970,2.2139,0.125,0.75,USD,0.00010225
2026-06-09T05:51:37,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0058,448,55,855,1.8696,0.125,0.75,USD,9.725e-05
2026-06-09T05:51:39,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0059,458,55,820,1.6693,0.125,0.75,USD,9.85e-05
2026-06-09T05:51:41,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0060,448,94,844,2.1026,0.125,0.75,USD,0.0001265
2026-06-09T05:51:42,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0061,449,93,796,1.8242,0.125,0.75,USD,0.00012588
2026-06-09T05:51:44,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0062,451,51,785,1.6049,0.125,0.75,USD,9.463e-05
2026-06-09T05:51:45,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0063,457,60,724,1.3824,0.125,0.75,USD,0.00010213
2026-06-09T05:51:47,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0064,459,57,808,1.7003,0.125,0.75,USD,0.00010013
2026-06-09T05:51:49,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0065,454,53,802,1.6452,0.125,0.75,USD,9.65e-05
2026-06-09T05:51:50,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0066,453,39,783,1.4402,0.125,0.75,USD,8.588e-05
2026-06-09T05:51:53,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0067,459,81,1124,2.5201,0.125,0.75,USD,0.00011812
2026-06-09T05:51:54,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0068,450,69,803,1.5117,0.125,0.75,USD,0.000108
2026-06-09T05:51:56,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0069,450,84,843,1.7036,0.125,0.75,USD,0.00011925
2026-06-09T05:51:58,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0070,457,102,997,2.5174,0.125,0.75,USD,0.00013363
2026-06-09T05:52:00,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0071,461,54,749,1.464,0.125,0.75,USD,9.812e-05
2026-06-09T05:54:22,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0072,459,78,63451,142.0764,0.125,0.75,USD,0.00011587
2026-06-09T05:54:24,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0073,457,52,951,2.2813,0.125,0.75,USD,9.612e-05
2026-06-09T05:54:29,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0074,456,83,1639,4.4075,0.125,0.75,USD,0.00011925
2026-06-09T05:54:30,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0075,452,87,874,1.6431,0.125,0.75,USD,0.00012175
2026-06-09T05:54:33,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0076,453,52,981,2.2574,0.125,0.75,USD,9.563e-05
2026-06-09T05:54:34,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0077,470,69,830,1.6757,0.125,0.75,USD,0.0001105
2026-06-09T05:54:37,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0078,457,79,1065,2.3292,0.125,0.75,USD,0.00011637
2026-06-09T05:54:40,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0079,450,89,1292,3.3582,0.125,0.75,USD,0.000123
2026-06-09T05:54:42,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0080,459,57,1028,2.4465,0.125,0.75,USD,0.00010013
2026-06-09T05:54:44,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0081,459,107,855,1.9575,0.125,0.75,USD,0.00013762
2026-06-09T05:54:46,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0082,448,72,781,1.3529,0.125,0.75,USD,0.00011
2026-06-09T05:54:47,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0083,452,78,826,1.6147,0.125,0.75,USD,0.000115
2026-06-09T05:54:54,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0084,461,82,2471,7.0784,0.125,0.75,USD,0.00011913
2026-06-09T05:54:57,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0085,460,88,1190,2.9808,0.125,0.75,USD,0.0001235
2026-06-09T05:55:00,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0086,451,57,943,2.2214,0.125,0.75,USD,9.913e-05
2026-06-09T05:55:01,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0087,462,55,745,1.4362,0.125,0.75,USD,9.9e-05
2026-06-09T05:55:03,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0088,458,51,870,1.8542,0.125,0.75,USD,9.55e-05
2026-06-09T05:55:05,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0089,455,49,949,2.1959,0.125,0.75,USD,9.362e-05
2026-06-09T05:55:07,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0090,460,57,814,1.7932,0.125,0.75,USD,0.00010025
2026-06-09T05:55:09,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0091,464,52,864,1.9075,0.125,0.75,USD,9.7e-05
2026-06-09T05:55:12,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0092,456,70,1119,2.7027,0.125,0.75,USD,0.0001095
2026-06-09T05:55:14,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0093,457,57,1146,2.7515,0.125,0.75,USD,9.988e-05
2026-06-09T05:55:16,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0094,447,70,900,1.9017,0.125,0.75,USD,0.00010837
2026-06-09T05:55:18,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0095,461,76,779,1.5208,0.125,0.75,USD,0.00011463
2026-06-09T05:55:20,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0096,449,53,1054,2.3164,0.125,0.75,USD,9.588e-05
2026-06-09T05:55:22,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0097,466,56,798,1.6243,0.125,0.75,USD,0.00010025
2026-06-09T05:55:24,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0098,453,54,905,2.015,0.125,0.75,USD,9.712e-05
2026-06-09T05:55:25,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0099,450,50,797,1.6392,0.125,0.75,USD,9.375e-05
2026-06-09T05:55:27,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0100,465,48,766,1.6538,0.125,0.75,USD,9.412e-05
2026-06-09T05:55:29,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0101,460,48,782,1.6539,0.125,0.75,USD,9.35e-05
2026-06-09T05:55:30,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0102,467,54,714,1.2184,0.125,0.75,USD,9.888e-05
2026-06-09T05:55:32,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0103,451,52,816,1.7173,0.125,0.75,USD,9.538e-05
2026-06-09T05:55:34,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0104,458,51,826,1.9102,0.125,0.75,USD,9.55e-05
2026-06-09T05:55:35,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_plos_001_af_0105,460,84,732,1.3227,0.125,0.75,USD,0.0001205
2026-06-09T05:55:36,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0001,678,77,993,1.5037,0.125,0.75,USD,0.0001425
2026-06-09T05:55:38,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0002,683,86,1118,1.9081,0.125,0.75,USD,0.00014987
2026-06-09T05:55:40,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0003,691,88,1214,2.0939,0.125,0.75,USD,0.00015238
2026-06-09T05:55:43,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0004,681,109,1443,2.8085,0.125,0.75,USD,0.00016688
2026-06-09T05:55:46,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0005,680,97,1532,3.1877,0.125,0.75,USD,0.00015775
2026-06-09T05:55:49,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0006,686,106,1331,2.4047,0.125,0.75,USD,0.00016525
2026-06-09T05:55:51,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0007,698,60,1141,1.8784,0.125,0.75,USD,0.00013225
2026-06-09T05:55:53,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0008,703,63,1474,2.7665,0.125,0.75,USD,0.00013512
2026-06-09T05:55:55,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0009,694,63,1083,1.6682,0.125,0.75,USD,0.000134
2026-06-09T05:55:57,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0010,688,60,1153,1.9611,0.125,0.75,USD,0.000131
2026-06-09T05:55:59,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0011,674,55,1045,1.8984,0.125,0.75,USD,0.0001255
2026-06-09T05:56:01,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0012,677,97,1263,2.2741,0.125,0.75,USD,0.00015738
2026-06-09T05:56:04,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0013,689,76,1411,2.835,0.125,0.75,USD,0.00014313
2026-06-09T05:56:06,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0014,690,44,1022,1.617,0.125,0.75,USD,0.00011925
2026-06-09T05:56:07,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0015,685,54,988,1.5204,0.125,0.75,USD,0.00012612
2026-06-09T05:56:09,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0016,685,57,1134,1.7844,0.125,0.75,USD,0.00012837
2026-06-09T05:56:11,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0017,677,52,1127,1.9266,0.125,0.75,USD,0.00012362
2026-06-09T05:56:12,part_b.direct_coverage_gt,gemini,gemini-3.1-flash-lite,exp2_elife_001_af_0018,699,55,927,1.2368,0.125,0.75,USD,0.00012862
