time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T05:10:30,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0075,452,63,515,1.3117,0.125,0.75,USD,0.00010375
2026-06-09T05:10:31,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0076,450,68,518,1.2326,0.125,0.75,USD,0.00010725
2026-06-09T05:10:33,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0077,452,84,536,1.1774,0.125,0.75,USD,0.0001195
2026-06-09T05:10:34,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0078,459,90,549,1.7236,0.125,0.75,USD,0.00012487
2026-06-09T05:10:35,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0079,462,52,514,1.0414,0.125,0.75,USD,9.675e-05
2026-06-09T05:10:36,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0080,451,73,524,1.1013,0.125,0.75,USD,0.00011113
2026-06-09T05:10:38,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0081,457,88,545,1.1675,0.125,0.75,USD,0.00012312
2026-06-09T05:10:39,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0082,452,91,543,1.6271,0.125,0.75,USD,0.00012475
2026-06-09T05:10:41,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0083,460,60,520,1.5253,0.125,0.75,USD,0.0001025
2026-06-09T05:10:42,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0084,463,59,522,1.2793,0.125,0.75,USD,0.00010213
2026-06-09T05:10:44,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0085,462,55,517,1.445,0.125,0.75,USD,9.9e-05
2026-06-09T05:10:45,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0086,456,84,540,1.4569,0.125,0.75,USD,0.00012
2026-06-09T05:10:47,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0087,454,74,528,1.63,0.125,0.75,USD,0.00011225
2026-06-09T05:10:48,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0088,459,78,537,1.4364,0.125,0.75,USD,0.00011587
2026-06-09T05:10:49,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0089,450,48,498,1.3278,0.125,0.75,USD,9.225e-05
2026-06-09T05:10:51,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0090,450,67,517,1.3197,0.125,0.75,USD,0.0001065
2026-06-09T05:10:52,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0091,458,69,527,1.6752,0.125,0.75,USD,0.000109
2026-06-09T05:10:54,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0092,457,84,541,1.6852,0.125,0.75,USD,0.00012013
2026-06-09T05:10:56,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0093,457,84,541,1.6497,0.125,0.75,USD,0.00012013
2026-06-09T05:10:57,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0094,462,54,516,1.3355,0.125,0.75,USD,9.825e-05
2026-06-09T05:10:58,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0095,457,70,527,1.2223,0.125,0.75,USD,0.00010962
2026-06-09T05:11:00,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0096,455,64,519,1.2397,0.125,0.75,USD,0.00010488
2026-06-09T05:11:01,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0097,455,65,520,1.7239,0.125,0.75,USD,0.00010562
2026-06-09T05:11:03,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0098,456,56,512,1.4416,0.125,0.75,USD,9.9e-05
2026-06-09T05:11:04,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0099,451,50,501,1.587,0.125,0.75,USD,9.388e-05
2026-06-09T05:11:05,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0100,459,50,509,1.1927,0.125,0.75,USD,9.488e-05
2026-06-09T05:11:07,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0101,458,61,519,1.6915,0.125,0.75,USD,0.000103
2026-06-09T05:11:09,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0102,466,56,522,1.5356,0.125,0.75,USD,0.00010025
2026-06-09T05:11:10,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_plos_001_af_0103,457,75,532,1.309,0.125,0.75,USD,0.00011338
2026-06-09T05:11:12,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0001,683,89,772,1.8925,0.125,0.75,USD,0.00015212
2026-06-09T05:11:13,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0002,681,92,773,1.4453,0.125,0.75,USD,0.00015412
2026-06-09T05:11:15,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0003,681,95,776,1.7933,0.125,0.75,USD,0.00015637
2026-06-09T05:11:16,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0004,682,80,762,1.2133,0.125,0.75,USD,0.00014525
2026-06-09T05:11:18,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0005,684,78,762,1.2752,0.125,0.75,USD,0.000144
2026-06-09T05:11:19,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0006,687,52,739,1.6059,0.125,0.75,USD,0.00012487
2026-06-09T05:11:21,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0007,687,52,739,1.4407,0.125,0.75,USD,0.00012487
2026-06-09T05:11:22,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0008,707,83,790,1.7229,0.125,0.75,USD,0.00015062
2026-06-09T05:11:24,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0009,689,55,744,1.3784,0.125,0.75,USD,0.00012737
2026-06-09T05:11:26,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0010,679,70,749,1.7433,0.125,0.75,USD,0.00013737
2026-06-09T05:11:27,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0011,685,85,770,1.3866,0.125,0.75,USD,0.00014937
2026-06-09T05:11:28,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0012,674,57,731,1.192,0.125,0.75,USD,0.000127
2026-06-09T05:11:29,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0013,690,56,746,1.2289,0.125,0.75,USD,0.00012825
2026-06-09T05:11:30,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0014,684,51,735,1.1354,0.125,0.75,USD,0.00012375
2026-06-09T05:11:32,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0015,690,62,752,1.5669,0.125,0.75,USD,0.00013275
2026-06-09T05:11:33,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0016,684,50,734,1.3257,0.125,0.75,USD,0.000123
2026-06-09T05:11:35,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0017,675,48,723,1.6018,0.125,0.75,USD,0.00012038
2026-06-09T05:11:37,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0018,679,53,732,1.5506,0.125,0.75,USD,0.00012463
2026-06-09T05:11:38,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0019,676,56,732,1.5183,0.125,0.75,USD,0.0001265
2026-06-09T05:11:39,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0020,693,60,753,1.1034,0.125,0.75,USD,0.00013163
2026-06-09T05:11:41,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0021,679,55,734,1.5541,0.125,0.75,USD,0.00012612
2026-06-09T05:11:42,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0022,687,58,745,1.3256,0.125,0.75,USD,0.00012937
2026-06-09T05:11:44,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0023,674,86,760,1.86,0.125,0.75,USD,0.00014875
2026-06-09T05:11:45,part_b.direct_coverage_gt,gemini,gemini-3-flash-preview,exp2_elife_001_af_0024,705,103,808,1.4338,0.125,0.75,USD,0.00016537
